osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,bridge,ref,junction,tunnel,access,width
279972192,residential,,,,False,True,28.243960973571987,"LINESTRING (80.6471425 16.5508744, 80.6472423 16.5511097)",,,,,,
279972342,residential,,,,False,False,22.06701781130428,"LINESTRING (80.6471425 16.5508744, 80.6469364 16.5508932)",,,,,,
279972342,residential,,,,False,True,9.879353416210819,"LINESTRING (80.6471425 16.5508744, 80.6472345 16.5508636)",,,,,,
374114943,residential,,,,False,False,34.27774831453014,"LINESTRING (80.6556576 16.550886, 80.6553395 16.5509313)",,,,,,
847065343,residential,,,,False,False,31.557176131799785,"LINESTRING (80.6556576 16.550886, 80.6557488 16.550616)",,,,,,
847065343,residential,,,,False,True,58.75679861035055,"LINESTRING (80.6556576 16.550886, 80.6554633 16.5513805)",,,,,,
279971491,residential,,,,False,False,29.42198569059851,"LINESTRING (80.6538834 16.5508944, 80.6539197 16.5511567)",,,,,,
279971491,residential,,,,False,True,67.62615915049243,"LINESTRING (80.6538834 16.5508944, 80.6537869 16.5502933)",,,,,,
279972354,residential,,,,False,True,66.85639001199449,"LINESTRING (80.6538834 16.5508944, 80.6532634 16.5509855)",,,,,,
279971890,residential,,,,False,False,98.05611757492859,"LINESTRING (80.6523964 16.5509022, 80.6522546 16.5500309)",,,,,,
279972373,residential,,,,False,False,25.69732157155594,"LINESTRING (80.6523964 16.5509022, 80.6521595 16.5509451)",,,,,,
279972373,residential,,,,False,True,33.70560887714159,"LINESTRING (80.6523964 16.5509022, 80.6527086 16.550854)",,,,,,
279971890,residential,,,,False,True,88.58575584437628,"LINESTRING (80.6523964 16.5509022, 80.6524584 16.5512953, 80.6525355 16.5516875)",,,,,,
279971422,residential,,,,False,False,55.05311590005593,"LINESTRING (80.6553395 16.5509313, 80.6554149 16.5514211)",,,,,,
374114943,residential,,,,False,False,26.60376108177431,"LINESTRING (80.6553395 16.5509313, 80.6550938 16.5509734)",,,,,,
374114943,residential,,,,False,True,34.27774831453014,"LINESTRING (80.6553395 16.5509313, 80.6556576 16.550886)",,,,,,
279971533,residential,,,,False,False,61.670962634769346,"LINESTRING (80.6567629 16.5509343, 80.6573072 16.5507462)",,,,,,
279972375,residential,,,,False,False,21.803659818644398,"LINESTRING (80.6567629 16.5509343, 80.6568292 16.5511198)",,,,,,
279972375,residential,,,,False,True,23.907707450578926,"LINESTRING (80.6567629 16.5509343, 80.6566902 16.5507309)",,,,,,
279971224,residential,,,,False,False,27.843343158662826,"LINESTRING (80.6573674 16.550937, 80.657613 16.5508517)",,,,,,
279972080,residential,,,,False,False,22.165114345877893,"LINESTRING (80.6573674 16.550937, 80.6573072 16.5507462)",,,,,,
279971224,residential,,,,False,True,60.86802328220293,"LINESTRING (80.6573674 16.550937, 80.6569123 16.5510949, 80.6568292 16.5511198)",,,,,,
279971598,residential,,,,False,False,99.28821185913431,"LINESTRING (80.6521595 16.5509451, 80.6520123 16.5500634)",,,,,,
279972373,residential,,,,False,False,95.34820389796144,"LINESTRING (80.6521595 16.5509451, 80.6512748 16.551072)",,,,,,
279972373,residential,,,,False,True,25.69732157155594,"LINESTRING (80.6521595 16.5509451, 80.6523964 16.5509022)",,,,,,
374114902,residential,,,,False,True,26.487785426587305,"LINESTRING (80.6521595 16.5509451, 80.6522026 16.5511797)",,,,,,
279971961,residential,,,,False,True,54.2008749745599,"LINESTRING (80.6550938 16.5509734, 80.6551793 16.5514539)",,,,,,
374114943,residential,,,,False,False,39.69972661932664,"LINESTRING (80.6550938 16.5509734, 80.654726 16.5510297)",,,,,,
374114943,residential,,,,False,True,26.60376108177431,"LINESTRING (80.6550938 16.5509734, 80.6553395 16.5509313)",,,,,,
847065342,residential,,,,False,True,30.67266671440793,"LINESTRING (80.6550938 16.5509734, 80.6550533 16.5507003)",,,,,,
279971566,residential,,,,False,False,66.0122875998885,"LINESTRING (80.6532634 16.5509855, 80.6531744 16.550398)",,,,,,
279972354,residential,,,,False,False,66.85639001199449,"LINESTRING (80.6532634 16.5509855, 80.6538834 16.5508944)",,,,,,
279972354,residential,,,,False,True,27.013981269892884,"LINESTRING (80.6532634 16.5509855, 80.6530137 16.5510271)",,,,,,
279972087,residential,,,,False,False,26.898817821026864,"LINESTRING (80.6481908 16.5510081, 80.6482763 16.5512357)",,,,,,
279972357,residential,,,,False,False,54.888347962591915,"LINESTRING (80.6481908 16.5510081, 80.6486609 16.5508066)",,,,,,
279972357,residential,,,,False,True,48.39600393035323,"LINESTRING (80.6481908 16.5510081, 80.6477785 16.5511904)",,,,,,
279972087,residential,,,,False,True,32.20803180637168,"LINESTRING (80.6481908 16.5510081, 80.6481222 16.5508483, 80.6480864 16.5507366)",,,,,,
279971783,residential,,,,False,True,23.2276513656275,"LINESTRING (80.6487357 16.5510028, 80.6486609 16.5508066)",,,,,,
279972351,residential,,,,False,False,55.39300245365189,"LINESTRING (80.6487357 16.5510028, 80.6482763 16.5512357)",,,,,,
279972351,residential,,,,False,True,20.500042483164037,"LINESTRING (80.6487357 16.5510028, 80.6489124 16.55093)",,,,,,
279971783,residential,,,,False,False,81.14577168393046,"LINESTRING (80.6487357 16.5510028, 80.6488161 16.5512108, 80.6488127 16.5512438, 80.6487906 16.5512592, 80.6483716 16.551459)",,,,,,
279971233,residential,,,,False,True,14.101620793598926,"LINESTRING (80.6463172 16.5510039, 80.6463646 16.5511223)",,,,,,
279972342,residential,,,,False,False,22.739359042768438,"LINESTRING (80.6463172 16.5510039, 80.6461071 16.5510394)",,,,,,
279972342,residential,,,,False,True,4.047471069938252,"LINESTRING (80.6463172 16.5510039, 80.6463546 16.5509976)",,,,,,
374114943,residential,,,,False,False,28.832335646839137,"LINESTRING (80.654726 16.5510297, 80.6544589 16.5510707)",,,,,,
374114943,residential,,,,False,True,39.69972661932664,"LINESTRING (80.654726 16.5510297, 80.6550938 16.5509734)",,,,,,
847065348,residential,,,,False,True,53.61325257159145,"LINESTRING (80.654726 16.5510297, 80.6547972 16.551507)",,,,,,
279971666,residential,,,,False,True,41.290510454191356,"LINESTRING (80.6499054 16.5510533, 80.6498336 16.5506884)",,,,,,
279972354,residential,,,,False,False,29.275400981079276,"LINESTRING (80.6527431 16.5510722, 80.6530137 16.5510271)",,,,,,
847065333,residential,,,,False,False,31.115129510479214,"LINESTRING (80.6527431 16.5510722, 80.6527912 16.5513482)",,,,,,
847065333,residential,,,,False,True,24.539850946825368,"LINESTRING (80.6527431 16.5510722, 80.6527086 16.550854)",,,,,,
279971634,residential,,,,False,True,90.37291829807248,"LINESTRING (80.6544589 16.5510707, 80.6546119 16.5518701)",,,,,,
374114943,residential,,,,False,False,27.232481369057986,"LINESTRING (80.6544589 16.5510707, 80.6542066 16.5511093)",,,,,,
374114943,residential,,,,False,True,28.832335646839137,"LINESTRING (80.6544589 16.5510707, 80.654726 16.5510297)",,,,,,
279971341,residential,,,,False,False,95.70573840098403,"LINESTRING (80.6512748 16.551072, 80.651146 16.5502202)",,,,,,
279972373,residential,,,,False,False,28.207865770961856,"LINESTRING (80.6512748 16.551072, 80.6510134 16.5511116)",,,,,,
279972373,residential,,,,False,True,95.34820389796144,"LINESTRING (80.6512748 16.551072, 80.6521595 16.5509451)",,,,,,
847060954,residential,,,,False,True,27.162994845129933,"LINESTRING (80.6512748 16.551072, 80.6513072 16.5513143)",,,,,,
279971996,residential,,,,False,False,24.792837151241606,"LINESTRING (80.6458234 16.5510874, 80.6459033 16.5512968)",,,,,,
279972342,residential,,,,False,False,28.265594072564706,"LINESTRING (80.6458234 16.5510874, 80.6455648 16.5511437)",,,,,,
279972342,residential,,,,False,True,2.8895498466829928,"LINESTRING (80.6458234 16.5510874, 80.6458501 16.5510829)",,,,,,
279971233,residential,,,,False,False,14.101620793598926,"LINESTRING (80.6463646 16.5511223, 80.6463172 16.5510039)",,,,,,
279971233,residential,,,,False,True,20.315743362273352,"LINESTRING (80.6463646 16.5511223, 80.646436 16.5512917)",,,,,,
279971746,residential,,,,False,False,52.85907696066401,"LINESTRING (80.6463646 16.5511223, 80.6459033 16.5512968)",,,,,,
374114943,residential,,,,False,False,31.030932967441036,"LINESTRING (80.6542066 16.5511093, 80.6539197 16.5511567)",,,,,,
374114943,residential,,,,False,True,27.232481369057986,"LINESTRING (80.6542066 16.5511093, 80.6544589 16.5510707)",,,,,,
847065341,residential,,,,False,False,28.314007648672245,"LINESTRING (80.6542066 16.5511093, 80.6541644 16.5508579)",,,,,,
847065341,residential,,,,False,True,90.06333417903933,"LINESTRING (80.6542066 16.5511093, 80.6543413 16.5519089)",,,,,,
279971500,residential,,,,False,True,88.29233595369402,"LINESTRING (80.6472423 16.5511097, 80.646436 16.5512917)",,,,,,
279972192,residential,,,,False,False,28.243960973571987,"LINESTRING (80.6472423 16.5511097, 80.6471425 16.5508744)",,,,,,
279972192,residential,,,,False,True,7.069827448667481,"LINESTRING (80.6472423 16.5511097, 80.6472654 16.5511693)",,,,,,
279971565,residential,,,,False,False,96.18023729817901,"LINESTRING (80.6510134 16.5511116, 80.6508768 16.5502566)",,,,,,
279972373,residential,,,,False,False,25.997526039372087,"LINESTRING (80.6510134 16.5511116, 80.6507725 16.5511482)",,,,,,
279972373,residential,,,,False,True,28.207865770961856,"LINESTRING (80.6510134 16.5511116, 80.6512748 16.551072)",,,,,,
279971687,residential,,,,False,True,43.9233162314463,"LINESTRING (80.6496466 16.5511159, 80.6495873 16.550725)",,,,,,
279972103,residential,,,,False,False,40.59402837042871,"LINESTRING (80.6581692 16.5511177, 80.6582973 16.5514615)",,,,,,
279972271,residential,,,,False,False,24.12088860348121,"LINESTRING (80.6581692 16.5511177, 80.6579541 16.5511851)",,,,,,
279972271,residential,,,,False,True,36.643254037056224,"LINESTRING (80.6581692 16.5511177, 80.658496 16.5510154)",,,,,,
279971224,residential,,,,False,True,23.785788206355086,"LINESTRING (80.6568292 16.5511198, 80.6566162 16.5511836)",,,,,,
279972375,residential,,,,False,False,25.131792526081387,"LINESTRING (80.6568292 16.5511198, 80.6569098 16.5513322)",,,,,,
279972375,residential,,,,False,True,21.803659818644398,"LINESTRING (80.6568292 16.5511198, 80.6567629 16.5509343)",,,,,,
279971224,residential,,,,False,False,60.86802328220293,"LINESTRING (80.6568292 16.5511198, 80.6569123 16.5510949, 80.6573674 16.550937)",,,,,,
279971303,residential,,,,False,True,52.7752278711797,"LINESTRING (80.6501596 16.5511204, 80.650081 16.5506518)",,,,,,
279972192,residential,,,,False,False,7.069827448667481,"LINESTRING (80.6472654 16.5511693, 80.6472423 16.5511097)",,,,,,
279972192,residential,,,,False,True,80.43264784275445,"LINESTRING (80.6472654 16.5511693, 80.6475428 16.551842)",,,,,,
279972147,residential,,,,False,True,27.309228495335052,"LINESTRING (80.6472654 16.5511693, 80.6471515 16.5512079, 80.6470298 16.5512648)",,,,,,
279972373,residential,,,,False,False,28.711364472974445,"LINESTRING (80.6507725 16.5511482, 80.6505064 16.5511883)",,,,,,
279972373,residential,,,,False,True,25.997526039372087,"LINESTRING (80.6507725 16.5511482, 80.6510134 16.5511116)",,,,,,
847060953,residential,,,,False,True,97.47051179392123,"LINESTRING (80.6507725 16.5511482, 80.6507298 16.5508152, 80.6506225 16.550284)",,,,,,
279972357,residential,,,,False,False,48.39600393035323,"LINESTRING (80.6477785 16.5511904, 80.6481908 16.5510081)",,,,,,
761678078,tertiary,,,,False,False,45.209119879617575,"LINESTRING (80.6477785 16.5511904, 80.6477198 16.5510264, 80.6476351 16.5508078)",,,,,,
761678078,tertiary,,,,False,True,26.3247041610267,"LINESTRING (80.6477785 16.5511904, 80.6478295 16.5513097, 80.6478624 16.5514128)",,,,,,
279971491,residential,,,,False,True,29.42198569059851,"LINESTRING (80.6539197 16.5511567, 80.6538834 16.5508944)",,,,,,
279971873,residential,,,,False,True,89.94949526147535,"LINESTRING (80.6539197 16.5511567, 80.6540969 16.5519476)",,,,,,
374114943,residential,,,,False,False,24.81180583315261,"LINESTRING (80.6539197 16.5511567, 80.6536909 16.5511978)",,,,,,
374114943,residential,,,,False,True,31.030932967441036,"LINESTRING (80.6539197 16.5511567, 80.6542066 16.5511093)",,,,,,
279971734,residential,,,,False,True,60.90086145665101,"LINESTRING (80.6522026 16.5511797, 80.652304 16.5517187)",,,,,,
279972252,residential,,,,False,False,40.25442661906241,"LINESTRING (80.6522026 16.5511797, 80.6518294 16.5512352)",,,,,,
374114902,residential,,,,False,False,26.487785426587305,"LINESTRING (80.6522026 16.5511797, 80.6521595 16.5509451)",,,,,,
279971224,residential,,,,False,False,23.785788206355086,"LINESTRING (80.6566162 16.5511836, 80.6568292 16.5511198)",,,,,,
279971224,residential,,,,False,True,28.495022218067895,"LINESTRING (80.6566162 16.5511836, 80.65636 16.5512568)",,,,,,
279972229,residential,,,,False,False,86.69474600157314,"LINESTRING (80.6566162 16.5511836, 80.6568773 16.551922)",,,,,,
279972229,residential,,,,False,True,69.37475623406465,"LINESTRING (80.6566162 16.5511836, 80.6564098 16.5505919)",,,,,,
279971654,residential,,,,False,True,89.8530278928779,"LINESTRING (80.6579541 16.5511851, 80.6582465 16.551943)",,,,,,
279972271,residential,,,,False,False,22.5716984892936,"LINESTRING (80.6579541 16.5511851, 80.6577554 16.5512553)",,,,,,
279972271,residential,,,,False,True,24.12088860348121,"LINESTRING (80.6579541 16.5511851, 80.6581692 16.5511177)",,,,,,
279971883,residential,,,,False,False,27.37450765191303,"LINESTRING (80.6505064 16.5511883, 80.6505788 16.5514245)",,,,,,
279971883,residential,,,,False,True,65.91617729921455,"LINESTRING (80.6505064 16.5511883, 80.6504287 16.5506002)",,,,,,
279972373,residential,,,,False,True,28.711364472974445,"LINESTRING (80.6505064 16.5511883, 80.6507725 16.5511482)",,,,,,
279971416,residential,,,,False,False,26.995386095287756,"LINESTRING (80.6536909 16.5511978, 80.6537414 16.5514357)",,,,,,
374114943,residential,,,,False,False,67.19775930132064,"LINESTRING (80.6536909 16.5511978, 80.6530712 16.5513089)",,,,,,
374114943,residential,,,,False,True,24.81180583315261,"LINESTRING (80.6536909 16.5511978, 80.6539197 16.5511567)",,,,,,
279972087,residential,,,,False,False,26.827282894101668,"LINESTRING (80.6482763 16.5512357, 80.6483716 16.551459)",,,,,,
279972087,residential,,,,False,True,26.898817821026864,"LINESTRING (80.6482763 16.5512357, 80.6481908 16.5510081)",,,,,,
279972351,residential,,,,False,False,48.312311701194155,"LINESTRING (80.6482763 16.5512357, 80.6478624 16.5514128)",,,,,,
279972351,residential,,,,False,True,55.39300245365189,"LINESTRING (80.6482763 16.5512357, 80.6487357 16.5510028)",,,,,,
279972252,residential,,,,False,False,27.42019711319554,"LINESTRING (80.6518294 16.5512352, 80.6515753 16.5512737)",,,,,,
279972252,residential,,,,False,True,40.25442661906241,"LINESTRING (80.6518294 16.5512352, 80.6522026 16.5511797)",,,,,,
374099338,residential,,,,False,False,60.31972945783279,"LINESTRING (80.6518294 16.5512352, 80.651929 16.5517692)",,,,,,
279972053,residential,,,,False,True,24.370147772800824,"LINESTRING (80.6470298 16.5512648, 80.647124 16.5514645)",,,,,,
279972147,residential,,,,False,True,60.255671871447994,"LINESTRING (80.6470298 16.5512648, 80.6465091 16.5514758)",,,,,,
279972147,residential,,,,False,False,27.309228495335052,"LINESTRING (80.6470298 16.5512648, 80.6471515 16.5512079, 80.6472654 16.5511693)",,,,,,
279971233,residential,,,,False,False,20.315743362273352,"LINESTRING (80.646436 16.5512917, 80.6463646 16.5511223)",,,,,,
279971233,residential,,,,False,True,3.458867165628247,"LINESTRING (80.646436 16.5512917, 80.6464466 16.5513211)",,,,,,
279971500,residential,,,,False,False,88.29233595369402,"LINESTRING (80.646436 16.5512917, 80.6472423 16.5511097)",,,,,,
374261243,residential,,,,False,False,61.579407625478126,"LINESTRING (80.649441 16.5512245, 80.64891 16.5514427)",,,,,,
847089702,residential,,,,False,False,62.35497867042521,"LINESTRING (80.649441 16.5512245, 80.6496499 16.5517483)",,,,,,
847089702,residential,,,,False,True,52.84690425604087,"LINESTRING (80.649441 16.5512245, 80.6493101 16.5507661)",,,,,,
279971780,residential,,,,False,True,63.45929351420196,"LINESTRING (80.6515753 16.5512737, 80.6516656 16.5518378)",,,,,,
279972252,residential,,,,False,False,28.93057782821348,"LINESTRING (80.6515753 16.5512737, 80.6513072 16.5513143)",,,,,,
279972252,residential,,,,False,True,27.42019711319554,"LINESTRING (80.6515753 16.5512737, 80.6518294 16.5512352)",,,,,,
279971233,residential,,,,False,False,3.458867165628247,"LINESTRING (80.6464466 16.5513211, 80.646436 16.5512917)",,,,,,
279971233,residential,,,,False,True,18.4467691663827,"LINESTRING (80.6464466 16.5513211, 80.6465091 16.5514758)",,,,,,
279971367,residential,,,,False,False,52.674380593525434,"LINESTRING (80.6464466 16.5513211, 80.6459841 16.551488)",,,,,,
279971966,residential,,,,False,True,25.61604344610239,"LINESTRING (80.6530712 16.5513089, 80.653107 16.5515367)",,,,,,
374114943,residential,,,,False,False,30.16279548311472,"LINESTRING (80.6530712 16.5513089, 80.6527912 16.5513482)",,,,,,
374114943,residential,,,,False,True,67.19775930132064,"LINESTRING (80.6530712 16.5513089, 80.6536909 16.5511978)",,,,,,
279972271,residential,,,,False,False,22.76477442809755,"LINESTRING (80.6575323 16.5513341, 80.6573319 16.5514049)",,,,,,
279972271,residential,,,,False,True,25.342667909244046,"LINESTRING (80.6575323 16.5513341, 80.6577554 16.5512553)",,,,,,
374099302,residential,,,,False,True,89.11961891040156,"LINESTRING (80.6575323 16.5513341, 80.6576625 16.5516713, 80.6577035 16.5518099, 80.6577917 16.5520955)",,,,,,
279971224,residential,,,,False,False,35.6579920004593,"LINESTRING (80.6560418 16.5513558, 80.65636 16.5512568)",,,,,,
279971907,residential,,,,False,True,64.67888666100461,"LINESTRING (80.6560418 16.5513558, 80.6562306 16.5519086)",,,,,,
279971224,residential,,,,False,True,33.53626314925424,"LINESTRING (80.6560418 16.5513558, 80.6558426 16.5514155, 80.6557415 16.5514458)",,,,,,
374114943,residential,,,,False,True,30.16279548311472,"LINESTRING (80.6527912 16.5513482, 80.6530712 16.5513089)",,,,,,
847065333,residential,,,,False,False,33.57397631261288,"LINESTRING (80.6527912 16.5513482, 80.6528444 16.5516458)",,,,,,
847065333,residential,,,,False,True,31.115129510479214,"LINESTRING (80.6527912 16.5513482, 80.6527431 16.5510722)",,,,,,
279971605,residential,,,,False,False,38.95493635468167,"LINESTRING (80.6573319 16.5514049, 80.6574498 16.5517365)",,,,,,
279972271,residential,,,,False,False,39.50985157081007,"LINESTRING (80.6573319 16.5514049, 80.6569841 16.5515278)",,,,,,
279972271,residential,,,,False,True,22.76477442809755,"LINESTRING (80.6573319 16.5514049, 80.6575323 16.5513341)",,,,,,
279972351,residential,,,,False,True,48.312311701194155,"LINESTRING (80.6478624 16.5514128, 80.6482763 16.5512357)",,,,,,
761678078,tertiary,,,,False,True,30.20898340463048,"LINESTRING (80.6478624 16.5514128, 80.6479711 16.5516637)",,,,,,
761678078,tertiary,,,,False,False,26.3247041610267,"LINESTRING (80.6478624 16.5514128, 80.6478295 16.5513097, 80.6477785 16.5511904)",,,,,,
279971276,residential,,,,False,True,3.8055182390909272,"LINESTRING (80.6554505 16.5514185, 80.6554149 16.5514211)",,,,,,
847065343,residential,,,,False,False,4.440212994643065,"LINESTRING (80.6554505 16.5514185, 80.6554633 16.5513805)",,,,,,
"[279971222, 847065343]",residential,,,,False,"[False, True]",89.84721104079642,"LINESTRING (80.6554505 16.5514185, 80.6553732 16.5516214, 80.655325 16.5517165, 80.6552896 16.5517577, 80.6552488 16.5517732, 80.6548461 16.5518344)",,,,,,
279971883,residential,,,,False,False,7.3647928505773095,"LINESTRING (80.6505788 16.5514245, 80.6505998 16.5514876)",,,,,,
279971883,residential,,,,False,True,27.37450765191303,"LINESTRING (80.6505788 16.5514245, 80.6505064 16.5511883)",,,,,,
279972252,residential,,,,False,True,78.5995223677605,"LINESTRING (80.6505788 16.5514245, 80.6513072 16.5513143)",,,,,,
847060955,residential,,,,False,True,52.12200937232117,"LINESTRING (80.6505788 16.5514245, 80.6501207 16.5515885)",,,,,,
374261243,residential,,,,False,True,61.579407625478126,"LINESTRING (80.64891 16.5514427, 80.649441 16.5512245)",,,,,,
"[374261240, 847060942]",residential,,,,False,"[False, True]",141.37926684053622,"LINESTRING (80.64891 16.5514427, 80.6491114 16.5519669, 80.649208 16.5522292, 80.6493568 16.5526398)",,,,,,
374261243,residential,,,,False,False,54.43164013906442,"LINESTRING (80.64891 16.5514427, 80.6485479 16.5515812, 80.6484425 16.5516378)",,,,,,
279971224,residential,,,,False,False,33.53626314925424,"LINESTRING (80.6557415 16.5514458, 80.6558426 16.5514155, 80.6560418 16.5513558)",,,,,,
279971224,residential,,,,False,True,10.86034428854401,"LINESTRING (80.6557415 16.5514458, 80.6556777 16.5514477, 80.6556458 16.5514278)",,,,,,
847065346,residential,,,,False,False,78.41695687570858,"LINESTRING (80.6557415 16.5514458, 80.6556386 16.5517843, 80.6556129 16.5519123, 80.6556175 16.5520116, 80.6556442 16.5521318)",,,,,,
279971357,residential,,,,False,True,62.74042440179151,"LINESTRING (80.6582973 16.5514615, 80.6588558 16.5512833)",,,,,,
279972103,residential,,,,False,False,21.21406994721473,"LINESTRING (80.6582973 16.5514615, 80.6583599 16.5516426)",,,,,,
279972103,residential,,,,False,True,40.59402837042871,"LINESTRING (80.6582973 16.5514615, 80.6581692 16.5511177)",,,,,,
279971594,residential,,,,False,True,61.62200500733916,"LINESTRING (80.647124 16.5514645, 80.6465946 16.5516872)",,,,,,
279972053,residential,,,,False,False,24.370147772800824,"LINESTRING (80.647124 16.5514645, 80.6470298 16.5512648)",,,,,,
279972053,residential,,,,False,True,27.253124888469564,"LINESTRING (80.647124 16.5514645, 80.6472273 16.5516887)",,,,,,
279971233,residential,,,,False,False,18.4467691663827,"LINESTRING (80.6465091 16.5514758, 80.6464466 16.5513211)",,,,,,
279971233,residential,,,,False,True,6.595154228572843,"LINESTRING (80.6465091 16.5514758, 80.646532 16.5515309)",,,,,,
279972147,residential,,,,False,False,60.255671871447994,"LINESTRING (80.6465091 16.5514758, 80.6470298 16.5512648)",,,,,,
279971883,residential,,,,False,False,42.97295688482423,"LINESTRING (80.6505998 16.5514876, 80.6507537 16.5518448)",,,,,,
279971883,residential,,,,False,True,7.3647928505773095,"LINESTRING (80.6505998 16.5514876, 80.6505788 16.5514245)",,,,,,
279972172,residential,,,,False,True,67.14331391404173,"LINESTRING (80.6505998 16.5514876, 80.6511894 16.5517002)",,,,,,
279971276,residential,,,,False,False,41.15290732223965,"LINESTRING (80.6547972 16.551507, 80.6551793 16.5514539)",,,,,,
847065348,residential,,,,False,False,53.61325257159145,"LINESTRING (80.6547972 16.551507, 80.654726 16.5510297)",,,,,,
847065348,residential,,,,False,True,36.77648716726015,"LINESTRING (80.6547972 16.551507, 80.6548461 16.5518344)",,,,,,
279971233,residential,,,,False,False,6.595154228572843,"LINESTRING (80.646532 16.5515309, 80.6465091 16.5514758)",,,,,,
279971233,residential,,,,False,True,18.616600644184963,"LINESTRING (80.646532 16.5515309, 80.6465946 16.5516872)",,,,,,
279971292,residential,,,,False,False,52.33728383804313,"LINESTRING (80.646532 16.5515309, 80.6460763 16.5517062)",,,,,,
279972271,residential,,,,False,True,39.50985157081007,"LINESTRING (80.6569841 16.5515278, 80.6573319 16.5514049)",,,,,,
279972375,residential,,,,False,False,37.66268574393693,"LINESTRING (80.6569841 16.5515278, 80.6571049 16.5518461)",,,,,,
279972375,residential,,,,False,True,23.146703304158734,"LINESTRING (80.6569841 16.5515278, 80.6569098 16.5513322)",,,,,,
391138573,primary,2,60,Vijayawada - Nuzvidu Road,True,False,169.39837345753972,"LINESTRING (80.6594262 16.551447, 80.6596764 16.5516341, 80.6607103 16.5523443)",,SH236,,,,
"[847065361, 847065362, 296370461]",residential,,,,False,True,20.834161248482907,"LINESTRING (80.6594262 16.551447, 80.6593993 16.551477, 80.6593301 16.5515542, 80.6592988 16.5515891)",yes,,,,,
279971783,residential,,,,False,True,48.377526072786225,"LINESTRING (80.6479711 16.5516637, 80.6483716 16.551459)",,,,,,
279972394,residential,,,,False,True,49.77072615215103,"LINESTRING (80.6479711 16.5516637, 80.6475428 16.551842)",,,,,,
761678078,tertiary,,,,False,False,30.20898340463048,"LINESTRING (80.6479711 16.5516637, 80.6478624 16.5514128)",,,,,,
761678078,tertiary,,,,False,True,121.99628374906463,"LINESTRING (80.6479711 16.5516637, 80.6479804 16.5517012, 80.6483772 16.5526891)",,,,,,
279971363,residential,,,,False,False,76.76947767040406,"LINESTRING (80.6583599 16.5516426, 80.6590393 16.5514134)",,,,,,
279972103,residential,,,,False,False,27.530219623008175,"LINESTRING (80.6583599 16.5516426, 80.6584412 16.5518776)",,,,,,
279972103,residential,,,,False,True,21.21406994721473,"LINESTRING (80.6583599 16.5516426, 80.6582973 16.5514615)",,,,,,
847060958,residential,,,,False,True,33.249785950122266,"LINESTRING (80.6528444 16.5516458, 80.6525355 16.5516875)",,,,,,
847065333,residential,,,,False,False,25.738830786349617,"LINESTRING (80.6528444 16.5516458, 80.6528789 16.5518749)",,,,,,
847065333,residential,,,,False,True,33.57397631261288,"LINESTRING (80.6528444 16.5516458, 80.6527912 16.5513482)",,,,,,
279971233,residential,,,,False,False,18.616600644184963,"LINESTRING (80.6465946 16.5516872, 80.646532 16.5515309)",,,,,,
279971233,residential,,,,False,True,4.051993292648301,"LINESTRING (80.6465946 16.5516872, 80.6466105 16.5517203)",,,,,,
279971594,residential,,,,False,False,61.62200500733916,"LINESTRING (80.6465946 16.5516872, 80.647124 16.5514645)",,,,,,
847060958,residential,,,,False,False,33.249785950122266,"LINESTRING (80.6525355 16.5516875, 80.6528444 16.5516458)",,,,,,
847060958,residential,,,,False,True,24.917701934558494,"LINESTRING (80.6525355 16.5516875, 80.652304 16.5517187)",,,,,,
279971890,residential,,,,False,False,88.58575584437628,"LINESTRING (80.6525355 16.5516875, 80.6524584 16.5512953, 80.6523964 16.5509022)",,,,,,
279971770,residential,,,,False,True,61.2775467460272,"LINESTRING (80.6472273 16.5516887, 80.6467018 16.5519122)",,,,,,
279972053,residential,,,,False,False,27.253124888469564,"LINESTRING (80.6472273 16.5516887, 80.647124 16.5514645)",,,,,,
279972053,residential,,,,False,True,28.852461319970054,"LINESTRING (80.6472273 16.5516887, 80.6473263 16.5519302)",,,,,,
279971299,residential,,,,False,False,26.013047090139683,"LINESTRING (80.6511894 16.5517002, 80.6512798 16.5519175)",,,,,,
279972172,residential,,,,False,False,67.14331391404173,"LINESTRING (80.6511894 16.5517002, 80.6505998 16.5514876)",,,,,,
279972172,residential,,,,False,True,19.015800777703756,"LINESTRING (80.6511894 16.5517002, 80.6513602 16.5517496)",,,,,,
374114903,residential,,,,False,True,49.1448495815959,"LINESTRING (80.6511894 16.5517002, 80.6507537 16.5518448)",,,,,,
279971416,residential,,,,False,False,32.076577930864055,"LINESTRING (80.6537977 16.5517005, 80.6538422 16.5519858)",,,,,,
279971416,residential,,,,False,True,30.049736809567836,"LINESTRING (80.6537977 16.5517005, 80.6537414 16.5514357)",,,,,,
279972070,residential,,,,False,True,70.11544366570598,"LINESTRING (80.6537977 16.5517005, 80.6531507 16.5518144)",,,,,,
279971233,residential,,,,False,False,4.051993292648301,"LINESTRING (80.6466105 16.5517203, 80.6465946 16.5516872)",,,,,,
279971233,residential,,,,False,True,23.452620202599185,"LINESTRING (80.6466105 16.5517203, 80.6467018 16.5519122)",,,,,,
279971428,residential,,,,False,False,52.58489111158418,"LINESTRING (80.6466105 16.5517203, 80.6461584 16.5519096)",,,,,,
279971734,residential,,,,False,False,60.90086145665101,"LINESTRING (80.652304 16.5517187, 80.6522026 16.5511797)",,,,,,
